,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_type
service_courier,0.004921025,-4.53E-05,-0.000388717,-9.87E-05,-0.000705649,-3.80E-05,-0.000652648,-0.000144651,-0.006169107,-8.40E-05,-0.000156034,-6.91E-05,-8.34E-05,-0.000166091,-0.000146674,-0.000408598,,,-0.000551011,-0.014623393,-0.016912283,0.02478522,0.02476875,0.008155892,0.008119312,-0.026311256,0.007301689,-0.003011168,0.005145464,-0.024771436,-0.025591219,0.004977769,-0.018208738,-0.002345687,0.024790671,0.024781518,0.008148587,0.00820985,-0.017167174,0.018699971,-0.003065314,-0.000137964,-6.98E-05,-0.000201813,-0.000381149,-0.000216627,1,-0.000236186,-0.000207225,-0.000213539,-0.000226618,-0.000226618,-0.001620565,-0.000222675,-0.000853932,-0.017011618,-0.000213539,-0.000209351,-0.000544937,-0.000594794,-0.0014525,-0.000227593,-0.000214574,-0.005719679,-0.000209351,-0.000227593,-0.000225639,-0.000216627,-0.000208291,-0.000211456,-0.0002125,-0.000214574,-0.000217647,-0.000208291,-0.000209351,-0.0002125,-0.000217647,-0.000205077,-0.000215603,-0.000218662,-0.000410273,-0.001803009,-2.10E-05,-0.000211456,-0.000299074,-0.000219672,-0.007955487,-2.10E-05,-0.000230493,-0.000221679,-0.000222675,-0.002095224,-0.000220678,-0.000215603,-0.000217647,-0.000215603,-0.000225639,-0.000476758,-2.10E-05,-5.57E-05,-0.000263653,-7.87E-05,-0.000488249,-0.000216627,-0.000216627,-0.000216627,-0.000220678,-5.95E-05,0.007923163,-0.000506533,-6.98E-05,0.002572667,0.024793832,-0.000158846,-0.000103069,-6.65E-05,-0.026757279,-0.000217647,0.007322162
service_printer,0.004950016,-4.55E-05,-0.000390512,-9.91E-05,-0.000708909,-3.82E-05,-0.000655663,-0.00014532,-0.006197608,-8.44E-05,-0.000156755,-6.95E-05,-8.38E-05,-0.000166859,-0.000147352,-0.000410486,,,-0.000553557,-0.015220068,-0.017054149,0.02496602,0.024949422,0.008084607,0.008048104,-0.025646664,0.009620732,-0.003025079,0.005169235,-0.02498231,-0.025806619,0.006126311,-0.01801232,-0.002356524,0.024971518,0.024962266,0.00807678,0.008138112,-0.017246486,0.018786365,-0.003079476,-0.000138602,-7.01E-05,-0.000202745,-0.00038291,-0.000217628,-0.000219672,-0.000237277,-0.000208183,-0.000214526,-0.000227665,-0.000227665,-0.001628052,-0.000223704,-0.000857877,-0.017090211,-0.000214526,-0.000210318,-0.000547454,-0.000597542,-0.00145921,-0.000228644,-0.000215565,-0.005746104,-0.000210318,-0.000228644,-0.000226681,-0.000217628,-0.000209253,-0.000212432,-0.000213482,-0.000215565,-0.000218653,-0.000209253,-0.000210318,-0.000213482,-0.000218653,-0.000206025,-0.000216599,-0.000219672,-0.000412168,-0.001811338,-2.11E-05,-0.000212432,-0.000300456,1,-0.007992241,-2.11E-05,-0.000231558,-0.000222703,-0.000223704,-0.002104904,-0.000221697,-0.000216599,-0.000218653,-0.000216599,-0.000226681,-0.000478961,-2.11E-05,-5.59E-05,-0.000264871,-7.91E-05,-0.000490505,-0.000217628,-0.000217628,-0.000217628,-0.000221697,-5.98E-05,-0.003563169,0.071191685,-7.01E-05,0.005745724,0.024974636,-0.00015958,-0.000103546,-6.68E-05,-0.026880897,-0.000218653,0.00735599
service_sql_net,-0.001011693,-4.57E-05,-0.0003923,-9.96E-05,-0.000712154,-3.84E-05,-0.000658664,-0.000145985,-0.006225979,-8.47E-05,-0.000157473,-6.98E-05,-8.42E-05,-0.000167622,-0.000148026,-0.000412365,,,-0.000556091,-0.007018341,-0.017077211,0.025502043,0.025485038,0.007428413,0.007393306,-0.02798032,0.008073462,-0.003038927,0.005192899,-0.024970445,-0.025802615,0.005501258,-0.018379003,-0.002367311,0.025507703,0.025498047,0.007417441,0.007477696,-0.017325436,0.018872363,-0.003093573,-0.000139236,-7.04E-05,-0.000203673,-0.000384663,-0.000218624,-0.000220678,-0.000238364,-0.000209136,-0.000215508,-0.000228707,-0.000228707,-0.001635504,-0.000224728,-0.000861805,-0.017168445,-0.000215508,-0.000211281,-0.00054996,-0.000600277,-0.00146589,-0.000229691,-0.000216552,-0.005772408,-0.000211281,-0.000229691,-0.000227719,-0.000218624,-0.000210211,-0.000213405,-0.000214459,-0.000216552,-0.000219654,-0.000210211,-0.000211281,-0.000214459,-0.000219654,-0.000206968,-0.000217591,-0.000220678,-0.000414055,-0.00181963,-2.12E-05,-0.000213405,-0.000301831,-0.000221697,-0.008028827,-2.12E-05,-0.000232618,-0.000223722,-0.000224728,-0.002114539,1,-0.000217591,-0.000219654,-0.000217591,-0.000227719,-0.000481153,-2.12E-05,-5.62E-05,-0.000266084,-7.94E-05,-0.00049275,-0.000218624,-0.000218624,-0.000218624,-0.000222712,-6.01E-05,0.007187569,-0.000511203,-7.04E-05,0.002537565,0.02551047,-0.00016031,-0.00010402,-6.71E-05,-0.027003949,-0.000219654,0.007389664
service_whois,-0.001010926,-4.57E-05,-0.0003923,-9.96E-05,-0.000712154,-3.84E-05,-0.000658664,-0.000145985,-0.006225979,-8.47E-05,-0.000157473,-6.98E-05,-8.42E-05,-0.000167622,-0.000148026,-0.000412365,,,-0.000556091,-0.008248062,-0.017108054,0.024432991,0.024416826,0.009185602,0.009146532,-0.027878968,0.010251938,-0.003038927,0.004708857,-0.025139326,-0.025971052,0.007525255,-0.018308534,-0.002367311,0.024438303,0.024429564,0.009023653,0.009246209,-0.017325436,0.018872363,-0.003093573,-0.000139236,-7.04E-05,-0.000203673,-0.000384663,-0.000218624,-0.000220678,-0.000238364,-0.000209136,-0.000215508,-0.000228707,-0.000228707,-0.001635504,-0.000224728,-0.000861805,-0.017168445,-0.000215508,-0.000211281,-0.00054996,-0.000600277,-0.00146589,-0.000229691,-0.000216552,-0.005772408,-0.000211281,-0.000229691,-0.000227719,-0.000218624,-0.000210211,-0.000213405,-0.000214459,-0.000216552,-0.000219654,-0.000210211,-0.000211281,-0.000214459,-0.000219654,-0.000206968,-0.000217591,-0.000220678,-0.000414055,-0.00181963,-2.12E-05,-0.000213405,-0.000301831,-0.000221697,-0.008028827,-2.12E-05,-0.000232618,-0.000223722,-0.000224728,-0.002114539,-0.000222712,-0.000217591,-0.000219654,-0.000217591,-0.000227719,-0.000481153,-2.12E-05,-5.62E-05,-0.000266084,-7.94E-05,-0.00049275,-0.000218624,-0.000218624,-0.000218624,1,-6.01E-05,0.008982077,-0.000511203,-7.04E-05,0.002537565,0.024441996,-0.00016031,-0.00010402,-6.71E-05,-0.027003949,-0.000219654,0.007389664
service_rje,-0.001016091,-4.59E-05,-0.00039408,-0.000100043,-0.000715385,-3.85E-05,-0.000661652,-0.000146647,-0.006254221,-8.51E-05,-0.000158187,-7.01E-05,-8.46E-05,-0.000168383,-0.000148698,-0.000414235,,,-0.000558614,-0.007245997,-0.017188142,0.021422093,0.021408309,0.014358425,0.014307607,-0.028059833,0.007936832,-0.003052712,0.004394586,-0.025236852,-0.026039186,0.007811557,-0.018596833,0.000827437,0.021426413,0.021420309,0.014009335,0.014452374,-0.017404027,0.018957971,-0.003107606,-0.000139868,-7.07E-05,-0.000204597,-0.000386408,-0.000219616,-0.000221679,-0.000239445,-0.000210084,-0.000216485,-0.000229744,-0.000229744,-0.001642923,-0.000225748,-0.000865714,-0.017246324,-0.000216485,-0.000212239,-0.000552455,-0.000603,-0.00147254,-0.000230733,-0.000217534,-0.005798593,-0.000212239,-0.000230733,-0.000228752,-0.000219616,-0.000211165,-0.000214373,-0.000215432,-0.000217534,-0.00022065,-0.000211165,-0.000212239,-0.000215432,-0.00022065,-0.000207907,-0.000218578,-0.000221679,-0.000415933,-0.001827884,-2.13E-05,-0.000214373,-0.0003032,-0.000222703,-0.008065248,-2.13E-05,-0.000233673,1,-0.000225748,-0.002124131,-0.000223722,-0.000218578,-0.00022065,-0.000218578,-0.000228752,-0.000483336,-2.13E-05,-5.64E-05,-0.000267291,-7.98E-05,-0.000494986,-0.000219616,-0.000219616,-0.000219616,-0.000223722,-6.03E-05,0.014268365,-0.000513522,-7.07E-05,0.002520332,0.021432824,-0.000161038,-0.000104492,-6.74E-05,-0.027126444,-0.00022065,0.007423185
service_echo,-0.001020851,-4.61E-05,-0.000395851,-0.000100493,-0.000718601,-3.87E-05,-0.000664626,-0.000147306,-0.006282337,-8.55E-05,-0.000158898,-7.04E-05,-8.49E-05,-0.00016914,-0.000149366,-0.000416097,,,-0.000561125,-0.008016766,-0.017228559,0.024442265,0.024426121,0.009617037,0.009576828,-0.028502875,0.008897415,-0.003066436,0.005239905,-0.025284564,-0.026103963,0.00612652,-0.018553293,-0.00238874,0.024447557,0.02443892,0.009615478,0.009680437,-0.017482265,0.019043196,-0.003121576,-0.000140497,-7.11E-05,-0.000205517,-0.000388145,-0.000220603,-0.000222675,-0.000240521,-0.000211029,-0.000217459,-0.000230777,-0.000230777,-0.001650309,1,-0.000869606,-0.017323854,-0.000217459,-0.000213193,-0.000554939,-0.000605711,-0.001479159,-0.00023177,-0.000218512,-0.00582466,-0.000213193,-0.00023177,-0.00022978,-0.000220603,-0.000212114,-0.000215337,-0.0002164,-0.000218512,-0.000221642,-0.000212114,-0.000213193,-0.0002164,-0.000221642,-0.000208841,-0.00021956,-0.000222675,-0.000417803,-0.001836101,-2.14E-05,-0.000215337,-0.000304563,-0.000223704,-0.008101504,-2.14E-05,-0.000234723,-0.000225748,-0.000226762,-0.00213368,-0.000224728,-0.00021956,-0.000221642,-0.00021956,-0.00022978,-0.000485509,-2.14E-05,-5.67E-05,-0.000268492,-8.02E-05,-0.000497211,-0.000220603,-0.000220603,-0.000220603,-0.000224728,-6.06E-05,-0.003611881,0.089866478,-7.11E-05,-0.000644398,0.024451466,-0.000161762,-0.000104961,-6.78E-05,-0.027248389,-0.000221642,0.007456555
service_iso_tsap,-0.001034436,-4.67E-05,-0.000401119,-0.00010183,-0.000728163,-3.92E-05,-0.000673471,-0.000149267,-0.006365938,-8.67E-05,-0.000161012,-7.13E-05,-8.61E-05,-0.000171391,-0.000151354,-0.000421635,,,-0.000568592,-0.007801258,-0.017444504,0.02637632,0.026358696,0.007100662,0.007065882,-0.029015604,0.007952677,-0.003107242,0.005309634,-0.025485707,-0.026304398,0.005520596,-0.019083254,-0.002420528,0.026382206,0.026372075,0.007087225,0.007147864,-0.017714909,0.019296612,-0.003163116,-0.000142366,-7.20E-05,-0.000208252,-0.00039331,-0.000223539,-0.000225639,-0.000243722,-0.000213837,-0.000220352,-0.000233848,-0.000233848,-0.00167227,-0.00022978,-0.000881178,-0.01755439,-0.000220352,-0.000216031,-0.000562323,-0.000613771,-0.001498843,-0.000234854,-0.00022142,-0.005902171,-0.000216031,-0.000234854,1,-0.000223539,-0.000214937,-0.000218202,-0.00021928,-0.00022142,-0.000224591,-0.000214937,-0.000216031,-0.00021928,-0.000224591,-0.00021162,-0.000222482,-0.000225639,-0.000423363,-0.001860535,-2.17E-05,-0.000218202,-0.000308616,-0.000226681,-0.008209314,-2.17E-05,-0.000237847,-0.000228752,-0.00022978,-0.002162074,-0.000227719,-0.000222482,-0.000224591,-0.000222482,-0.000232838,-0.00049197,-2.17E-05,-5.74E-05,-0.000272065,-8.12E-05,-0.000503827,-0.000223539,-0.000223539,-0.000223539,-0.000227719,-6.14E-05,0.007455513,-0.000522695,-7.20E-05,-0.000652973,0.026384775,-0.000163914,-0.000106358,-6.87E-05,-0.027610995,-0.000224591,0.007555783
service_systat,-0.001034436,-4.67E-05,-0.000401119,-0.00010183,-0.000728163,-3.92E-05,-0.000673471,-0.000149267,-0.006365938,-8.67E-05,-0.000161012,-7.13E-05,-8.61E-05,-0.000171391,-0.000151354,-0.000421635,,,-0.000568592,-0.006835116,-0.017484904,0.024982242,0.024965714,0.009392093,0.009352145,-0.029032694,0.008114086,-0.003107242,0.005309634,-0.025618344,-0.026465904,0.005459874,-0.018945414,-0.002420528,0.024987674,0.024978738,0.008761716,0.009454063,-0.017714909,0.019296612,-0.003163116,-0.000142366,-7.20E-05,-0.000208252,-0.00039331,-0.000223539,-0.000225639,-0.000243722,-0.000213837,-0.000220352,-0.000233848,-0.000233848,-0.00167227,-0.00022978,-0.000881178,-0.01755439,-0.000220352,-0.000216031,-0.000562323,-0.000613771,-0.001498843,-0.000234854,-0.00022142,-0.005902171,-0.000216031,-0.000234854,-0.000232838,-0.000223539,-0.000214937,-0.000218202,-0.00021928,-0.00022142,-0.000224591,-0.000214937,-0.000216031,-0.00021928,-0.000224591,-0.00021162,-0.000222482,-0.000225639,-0.000423363,-0.001860535,-2.17E-05,-0.000218202,-0.000308616,-0.000226681,-0.008209314,-2.17E-05,-0.000237847,-0.000228752,-0.00022978,-0.002162074,-0.000227719,-0.000222482,-0.000224591,-0.000222482,1,-0.00049197,-2.17E-05,-5.74E-05,-0.000272065,-8.12E-05,-0.000503827,-0.000223539,-0.000223539,-0.000223539,-0.000227719,-6.14E-05,0.009210585,-0.000522695,-7.20E-05,0.00245341,0.024991449,-0.000163914,-0.000106358,-6.87E-05,-0.027610995,-0.000224591,0.007555783
service_discard,-0.001036871,-4.69E-05,-0.00040286,-0.000102272,-0.000731323,-3.94E-05,-0.000676393,-0.000149914,-0.006021771,-8.70E-05,-0.000161711,-7.17E-05,-8.64E-05,-0.000172134,-0.000152011,-0.000423464,,,-0.000571059,-0.007410724,-0.017545038,0.023771996,0.023756433,0.011571789,0.010986201,-0.029183509,0.009781015,-0.003120726,0.005167393,-0.025758959,-0.026584386,0.005604485,-0.019160574,-0.002431032,0.023777022,0.023769177,0.011217251,0.011102455,-0.017791782,0.019380348,-0.003176842,-0.000142984,-7.23E-05,-0.000209155,-0.000395017,-0.000224509,-0.000226618,-0.00024478,-0.000214765,-0.000221309,1,-0.000234863,-0.001679527,-0.000230777,-0.000885002,-0.017630566,-0.000221309,-0.000216968,-0.000564764,-0.000616435,-0.001505347,-0.000235873,-0.000222381,-0.005927783,-0.000216968,-0.000235873,-0.000233848,-0.000224509,-0.000215869,-0.000219149,-0.000220232,-0.000222381,-0.000225566,-0.000215869,-0.000216968,-0.000220232,-0.000225566,-0.000212539,-0.000223447,-0.000226618,-0.0004252,-0.001868609,-2.18E-05,-0.000219149,-0.000309955,-0.000227665,-0.008244938,-2.18E-05,-0.000238879,-0.000229744,-0.000230777,-0.002171456,-0.000228707,-0.000223447,-0.000225566,-0.000223447,-0.000233848,-0.000494105,-2.18E-05,-5.77E-05,-0.000273246,-8.16E-05,-0.000506014,-0.000224509,-0.000224509,-0.000224509,-0.000228707,-6.17E-05,-0.003675828,0.099869721,-7.23E-05,-0.000655807,0.023781955,-0.000164625,-0.00010682,-6.90E-05,-0.027418741,-0.000225566,0.00758857
service_imap4,-0.001030011,-4.66E-05,0.002220741,-0.000102712,-0.00073447,-3.96E-05,-6.51E-06,-0.000150559,-0.006050869,0.001083008,-0.000162407,-7.20E-05,0.000958932,-0.000172875,-0.000152665,-0.000425286,,,-0.000573516,-0.009020848,-0.017064523,0.023726642,0.023369324,0.009814196,0.009931799,-0.025426315,0.006665101,-0.000750714,-0.000209438,-0.025862869,-0.023266166,0.004267032,-0.017198663,-0.002441491,0.023223549,0.023216232,0.009829649,0.009878898,-0.017868324,0.019463724,-0.003190509,-0.000143599,-7.26E-05,-0.000210055,-0.000396716,-0.000225475,-0.000227593,-0.000245833,-0.000215689,-0.000222261,-0.000235873,-0.000235873,-0.001686753,-0.00023177,-0.000888809,-0.017706415,-0.000222261,-0.000217901,-0.000567193,-0.000619087,-0.001511823,-0.000236888,-0.000223337,-0.005953285,-0.000217901,1,-0.000234854,-0.000225475,-0.000216798,-0.000220092,-0.000221179,-0.000223337,-0.000226536,-0.000216798,-0.000217901,-0.000221179,-0.000226536,-0.000213453,-0.000224409,-0.000227593,-0.000427029,-0.001876648,-2.19E-05,-0.000220092,-0.000311289,-0.000228644,-0.008280409,-2.19E-05,-0.000239907,-0.000230733,-0.00023177,-0.002180798,-0.000229691,-0.000224409,-0.000226536,-0.000224409,-0.000234854,-0.00049623,-2.19E-05,-5.79E-05,-0.000274421,-8.19E-05,-0.000508191,-0.000225475,-0.000225475,-0.000225475,-0.000229691,-6.19E-05,0.010228443,-0.000527221,-7.26E-05,-0.000658628,0.021201913,0.012082129,-0.000107279,-6.92E-05,-0.025985705,0.035531498,0.007621217
service_gopher,-0.001040606,-4.71E-05,-0.00040398,-0.000102712,-0.00073447,-3.96E-05,-0.000679303,-0.000150559,-0.005680669,-8.74E-05,-0.000162407,-7.20E-05,-8.68E-05,-0.000172875,-0.000152665,-0.000425286,,,-0.000573516,-0.00815187,-0.017655716,0.025347171,0.025320025,0.00860448,0.008073151,-0.028120389,0.008953446,-0.003134151,0.004112165,-0.025877755,-0.026727963,0.009119175,-0.019081797,0.006925205,0.025342329,0.025333197,0.008369199,0.007592491,-0.017868324,0.019463724,-0.003190509,-0.000143599,-7.26E-05,-0.000210055,-0.000396716,-0.000225475,-0.000227593,-0.000245833,-0.000215689,-0.000222261,-0.000235873,-0.000235873,-0.001686753,-0.00023177,-0.000888809,-0.017706415,-0.000222261,-0.000217901,-0.000567193,-0.000619087,-0.001511823,1,-0.000223337,-0.005953285,-0.000217901,-0.000236888,-0.000234854,-0.000225475,-0.000216798,-0.000220092,-0.000221179,-0.000223337,-0.000226536,-0.000216798,-0.000217901,-0.000221179,-0.000226536,-0.000213453,-0.000224409,-0.000227593,-0.000427029,-0.001876648,-2.19E-05,-0.000220092,-0.000311289,-0.000228644,-0.008280409,-2.19E-05,-0.000239907,-0.000230733,-0.00023177,-0.002180798,-0.000229691,-0.000224409,-0.000226536,-0.000224409,-0.000234854,-0.00049623,-2.19E-05,-5.79E-05,-0.000274421,-8.19E-05,-0.000508191,-0.000225475,-0.000225475,-0.000225475,-0.000229691,-6.19E-05,0.007328426,0.00331758,-7.26E-05,0.002421097,0.025346017,-0.000165334,-0.000107279,-6.92E-05,-0.027228643,-0.000226536,0.007621217
service_remote_job,-0.001056689,-4.77E-05,-0.000409748,-0.000104021,-0.000743828,-4.01E-05,-0.000687959,-0.000152478,-0.006502889,-8.85E-05,-0.000164476,-7.29E-05,-8.79E-05,-0.000175078,-0.00015461,-0.000430705,,,-0.000580824,-0.00805292,-0.017856976,0.026884418,0.026866461,0.007350949,0.0073152,-0.029133529,0.008077733,-0.003174088,0.005016596,-0.026207658,-0.027081597,0.00656409,-0.01941013,0.000610365,0.026890411,0.026880113,0.00688701,0.007399795,-0.01809601,0.01971174,-0.003231164,-0.000145429,-7.36E-05,-0.000212732,-0.000401771,-0.000228348,-0.000230493,-0.000248965,-0.000218437,-0.000225093,-0.000238879,-0.000238879,-0.001708246,-0.000234723,-0.000900135,-0.017932038,-0.000225093,-0.000220678,-0.000574421,-0.000626975,-0.001531088,-0.000239907,-0.000226183,-0.006029144,-0.000220678,-0.000239907,-0.000237847,-0.000228348,-0.00021956,-0.000222896,-0.000223997,-0.000226183,-0.000229423,-0.00021956,-0.000220678,-0.000223997,-0.000229423,-0.000216173,-0.000227268,-0.000230493,-0.000432471,-0.001900561,-2.22E-05,-0.000222896,-0.000315255,-0.000231558,-0.008385921,-2.22E-05,1,-0.000233673,-0.000234723,-0.002208587,-0.000232618,-0.000227268,-0.000229423,-0.000227268,-0.000237847,-0.000502553,-2.22E-05,-5.87E-05,-0.000277918,-8.30E-05,-0.000514666,-0.000228348,-0.000228348,-0.000228348,-0.000232618,-6.27E-05,0.007142795,-0.000533939,-7.36E-05,0.002373973,0.026893086,-0.00016744,-0.000108646,-7.01E-05,-0.028204991,-0.000229423,0.00771833
service_csnet_ns,0.006162572,-4.89E-05,-0.00041987,-0.00010659,-0.000762202,-4.11E-05,-0.000704953,-0.000156244,-0.006663519,-9.07E-05,-0.000168539,-7.47E-05,-9.01E-05,-0.000179402,-0.000158429,-0.000441344,,,-0.000595171,-0.008655063,-0.018337333,0.025544062,0.025533892,0.01081625,0.010772213,-0.029884514,0.009878678,-0.003252492,0.005456027,-0.026934219,-0.027824764,0.006991341,-0.019390622,-0.002533678,0.025556212,0.025547372,0.010427041,0.010887465,-0.018543005,0.020198645,-0.003310978,-0.000149021,-7.54E-05,-0.000217987,-0.000411696,-0.000233989,-0.000236186,1,-0.000223833,-0.000230653,-0.00024478,-0.00024478,-0.001750442,-0.000240521,-0.000922369,-0.018374982,-0.000230653,-0.000226129,-0.00058861,-0.000642462,-0.001568908,-0.000245833,-0.00023177,-0.006178072,-0.000226129,-0.000245833,-0.000243722,-0.000233989,-0.000224984,-0.000228402,-0.00022953,-0.00023177,-0.00023509,-0.000224984,-0.000226129,-0.00022953,-0.00023509,-0.000221513,-0.000232882,-0.000236186,-0.000443153,-0.001947507,-2.27E-05,-0.000228402,-0.000323043,-0.000237277,-0.008593065,-2.27E-05,-0.000248965,-0.000239445,-0.000240521,-0.002263142,-0.000238364,-0.000232882,-0.00023509,-0.000232882,-0.000243722,-0.000514967,-2.27E-05,-6.01E-05,-0.000284783,-8.50E-05,-0.000527379,-0.000233989,-0.000233989,-0.000233989,-0.000238364,-6.43E-05,0.009582819,-0.000547128,-7.54E-05,0.008219676,0.025560683,-0.000171576,-0.00011133,-7.19E-05,-0.028901691,-0.00023509,0.007908983
diff_srv_rate,0.051800208,0.0062068,-0.005701937,0.002281844,-0.00707669,-0.00065635,-0.002685675,0.003849661,-0.072692112,-0.001337852,0.000807433,-0.001193434,0.000434075,-0.000287463,-0.000833563,-0.003813018,,,0.002128838,-0.175299793,-0.295735289,0.253246122,0.253240617,0.233383174,0.231751252,-0.426251956,1,-0.022426178,0.056803671,-0.415497531,-0.425760122,0.524571716,-0.266494993,-0.028008312,0.253277584,0.253452119,0.227656822,0.233983166,-0.284295945,0.258074193,0.075562636,0.005906423,0.009232319,0.007019087,0.055022232,0.00844951,0.007301689,0.009878678,0.006879915,0.007587485,0.009781015,0.007257833,-0.003976882,0.008897415,0.002129237,-0.293638821,0.006888227,0.0075373,0.016079425,0.005994323,0.007264562,0.008953446,0.008567632,-0.09587507,0.00722417,0.006665101,0.007952677,0.008062833,0.007280129,0.007321147,0.007283494,0.00697218,0.0073541,0.007280129,0.007032812,0.008174694,0.008558899,0.008305081,0.010062248,0.009000569,0.003443211,0.385934965,0.016944074,0.00711447,0.010050229,0.009620732,0.27641754,-0.000363147,0.008077733,0.007936832,0.008848348,0.017852875,0.008073462,0.009065626,0.008843365,0.008508194,0.008114086,0.013689679,0.001540647,-0.000960802,0.004138604,-0.001358789,0.14246219,0.009206053,0.00918924,0.010904069,0.010251938,-0.001027142,0.233866818,0.016258539,0.019564704,0.004982416,0.253382607,-0.000586878,0.001753814,-0.001148382,-0.355238098,-0.002083491,0.016522039
flag_RSTR,0.14847063,0.000188903,9.94E-05,-0.000285573,-0.00204207,-0.00011004,0.006109494,0.011795473,-0.002649471,0.00078472,-0.000451545,-0.000200084,-0.000241351,0.003451432,-0.000424459,-0.001182437,,,-0.001594565,-0.064100846,-0.050635506,-0.019859597,-0.019835236,0.162921892,0.16362256,0.017081488,0.004982416,-0.004427564,0.002616585,-0.067408093,-0.065883657,0.248083759,0.017089875,-0.006506966,-0.01951129,-0.019549171,0.140960015,0.155121538,-0.049679889,0.054115632,-0.008870677,0.12151355,-0.000201928,0.002888938,-0.001103003,-0.000626896,0.002572667,0.008219676,-0.000599686,-0.000617959,-0.000655807,-0.000655807,-0.004689734,-0.000644398,-0.002471185,-0.049229726,0.002664355,-0.000605838,-0.001576986,-0.00054121,-0.002742061,0.002421097,0.002645546,-0.003453348,0.002742114,-0.000658628,-0.000652973,-0.000626896,-0.00060277,-0.000611929,0.00268341,-0.000620952,-0.000629846,-0.00060277,-0.000605838,-0.000614951,0.002590544,0.00624192,-0.000623931,-0.000632783,-0.001187284,0.097336157,-6.09E-05,-0.000611929,0.006166658,0.005745724,0.031155396,-6.09E-05,0.002373973,0.002520332,-0.000644398,-0.005039837,0.002537565,-0.000623931,0.002590544,0.012379708,0.00245341,0.013333962,-6.09E-05,-0.000161082,-0.000762983,-0.000227806,-0.001412939,0.002608647,0.002608647,0.005844189,0.002537565,-0.000172204,-0.010263993,-0.00146585,-0.000201928,1,-0.019785219,-0.000459683,-0.000298272,-0.000192531,-0.077432582,-0.000629846,0.017495274
wrong_fragment,-0.003235033,-0.000139038,-0.00125436,-0.000318457,1,-0.000122711,-0.002106174,-0.000466808,-0.019908465,-0.000270988,-0.000503541,-0.000223124,-0.000269142,-0.000535997,-0.000473335,-0.001318595,,,-0.001778181,-0.061934486,-0.047788638,-0.013969174,-0.022119283,-0.011529322,-0.011864731,0.017416121,-0.00707669,0.000152708,-0.005190884,-0.058624065,-0.054902784,0.071857058,-0.031802719,0.012092311,-0.019091019,-0.022104104,0.029773951,-0.011904469,-0.047535622,-0.037735303,0.210637149,-0.000445228,-0.00022518,-0.000651274,-0.001230015,-0.000699083,-0.000705649,-0.000762202,-0.000668741,-0.000689118,-0.000731323,-0.000731323,-0.005229761,-0.000718601,-0.002755744,-0.047043901,-0.000689118,-0.000675601,-0.001758578,-0.001919473,-0.004687395,-0.00073447,-0.000692455,-0.018458106,-0.000675601,-0.00073447,-0.000728163,-0.000699083,-0.00067218,-0.000682393,-0.000685763,-0.000692455,-0.000702374,-0.00067218,-0.000675601,-0.000685763,-0.000702374,-0.000661809,-0.000695777,-0.000705649,-0.001324001,-0.00581853,-6.79E-05,-0.000682393,-0.000965148,-0.000708909,0.079378522,-6.79E-05,-0.000743828,-0.000715385,-0.000718601,-0.006761545,-0.000712154,-0.000695777,-0.000702374,-0.000695777,-0.000728163,-0.001538557,-6.79E-05,-0.000179631,-0.000850841,-0.000254039,-0.001575641,-0.000699083,-0.000699083,-0.000699083,-0.000712154,-0.000192034,-0.011445902,-0.001634645,-0.00022518,-0.00204207,-0.022063507,-0.000512616,-0.000332618,-0.000214701,0.026372228,-0.000702374,0.023629515
